Order Id,OrderDate,CustomerID,CustomerName,Product,Category,Quantity,Price
7758,25-04-2023,CUST0020,Amit,Bag,Fashion,2,1678
7759,25-04-2023,CUST0282,Niharika,Shoes,Fashion,5,1983
7760,25-04-2023,CUST0797,Riya,Headphones,Electronics,4,2519
7761,26-04-2023,CUST0001,Sakshi,Headphones,Electronics,3,3113
7762,26-04-2023,CUST0119,Manish,T-shirt,Fashion,4,467
7763,26-04-2023,CUST0035,Riya,Mobile,Electronics,2,49056
7764,26-04-2023,CUST0198,Suresh,T-shirt,Fashion,4,485
7765,26-04-2023,CUST0485,Amit,Bag,Fashion,2,1385
7766,26-04-2023,CUST0757,Suresh,Mobile,Electronics,5,43632
7767,26-04-2023,CUST0059,Arjun,Laptop,Electronics,5,79685
7768,26-04-2023,CUST0837,Niharika,Shoes,Fashion,5,2246
7769,26-04-2023,CUST0161,Anjali,T-shirt,Fashion,3,1085
7770,26-04-2023,CUST0691,Amit,Headphones,Electronics,3,1256
7771,26-04-2023,CUST0206,Niharika,T-shirt,Fashion,2,1139
7772,26-04-2023,CUST0012,Sneha,Laptop,Electronics,1,114072
7773,26-04-2023,CUST0490,Suresh,T-shirt,Fashion,3,1034
7774,26-04-2023,CUST0276,Karan,Shoes,Fashion,2,1353
7775,26-04-2023,CUST0693,Priya,Laptop,Electronics,4,61500
7776,26-04-2023,CUST0242,Amit,Headphones,Electronics,5,1587
7777,26-04-2023,CUST0216,Raj,Headphones,Electronics,5,2619
7778,26-04-2023,CUST0251,Riya,Watch,Accessories,5,2204
7779,26-04-2023,CUST0811,Raj,Laptop,Electronics,2,135335
7780,26-04-2023,CUST0126,Pooja,Watch,Accessories,5,2452
7781,26-04-2023,CUST0994,Rahul,Watch,Accessories,3,2314
7782,26-04-2023,CUST0217,Niharika,Shoes,Fashion,4,2348
7783,26-04-2023,CUST0306,Rahul,T-shirt,Fashion,5,443
7784,26-04-2023,CUST0797,Priya,Headphones,Electronics,2,3577
7785,27-04-2023,CUST0185,Amit,Headphones,Electronics,4,1662
7786,27-04-2023,CUST0039,Vivek,T-shirt,Fashion,5,1053
7787,27-04-2023,CUST0223,Vivek,Headphones,Electronics,1,2016
7788,27-04-2023,CUST0184,Arjun,T-shirt,Fashion,5,764
7789,27-04-2023,CUST0495,Rahul,Laptop,Electronics,3,115535
7790,27-04-2023,CUST0427,Manish,Shoes,Fashion,4,1174
7791,27-04-2023,CUST0178,Rohit,Shoes,Fashion,3,1476
7792,27-04-2023,CUST0919,Arjun,Bag,Fashion,1,1191
7793,27-04-2023,CUST0428,Vivek,Shoes,Fashion,1,1428
7794,27-04-2023,CUST0294,Amit,T-shirt,Fashion,3,565
7795,27-04-2023,CUST0852,Pooja,Bag,Fashion,4,1901
7796,27-04-2023,CUST0151,Aditya,T-shirt,Fashion,1,849
7797,27-04-2023,CUST0384,Riya,Mobile,Electronics,1,67899
7798,27-04-2023,CUST0638,Arjun,Bag,Fashion,5,1362
7799,27-04-2023,CUST0813,Neha,Headphones,Electronics,2,2921
7800,27-04-2023,CUST0308,Arjun,Headphones,Electronics,1,3285
7801,27-04-2023,CUST0336,Priya,Mobile,Electronics,4,39552
7802,27-04-2023,CUST0946,Sneha,Mobile,Electronics,4,77891
7803,27-04-2023,CUST0746,Divya,Shoes,Fashion,5,1765
7804,27-04-2023,CUST0892,Amit,Mobile,Electronics,4,43292
7805,27-04-2023,CUST0375,Neha,T-shirt,Fashion,5,724
7806,27-04-2023,CUST0008,Sakshi,Watch,Accessories,1,4071
7807,27-04-2023,CUST0341,Niharika,T-shirt,Fashion,1,861
7808,27-04-2023,CUST0129,Neha,Bag,Fashion,1,1772
7809,28-04-2023,CUST0776,Sakshi,Mobile,Electronics,1,71046
7810,28-04-2023,CUST0669,Anjali,Headphones,Electronics,2,1368
7811,28-04-2023,CUST0352,Raj,T-shirt,Fashion,2,481
7812,28-04-2023,CUST0358,Vivek,Headphones,Electronics,1,905
7813,28-04-2023,CUST0517,Niharika,T-shirt,Fashion,4,490
7814,28-04-2023,CUST0495,Divya,Headphones,Electronics,5,1960
7815,28-04-2023,CUST0086,Pooja,Laptop,Electronics,3,52987
7816,28-04-2023,CUST0175,Manish,T-shirt,Fashion,5,419
7817,28-04-2023,CUST0802,Priya,Bag,Fashion,3,1330
7818,28-04-2023,CUST0193,Sneha,Headphones,Electronics,3,871
7819,28-04-2023,CUST0311,Manish,Watch,Accessories,1,2254
7820,28-04-2023,CUST0119,Arjun,Bag,Fashion,3,1654
7821,28-04-2023,CUST0218,Suresh,Shoes,Fashion,1,1256
7822,28-04-2023,CUST0427,Niharika,T-shirt,Fashion,2,1080
7823,28-04-2023,CUST0970,Amit,Watch,Accessories,4,2404
7824,28-04-2023,CUST0414,Rohit,Shoes,Fashion,3,1278
7825,28-04-2023,CUST0114,Neha,T-shirt,Fashion,4,351
7826,28-04-2023,CUST0978,Karan,Watch,Accessories,1,4121
7827,28-04-2023,CUST0145,Raj,Watch,Accessories,3,4690
7828,28-04-2023,CUST0538,Rohit,Bag,Fashion,5,1787
7829,28-04-2023,CUST0648,Riya,Laptop,Electronics,2,94510
7830,28-04-2023,CUST0303,Vivek,Watch,Accessories,2,3272
7831,28-04-2023,CUST0744,Suresh,Laptop,Electronics,3,93054
7832,28-04-2023,CUST0881,Simran,Mobile,Electronics,2,64878
7833,29-04-2023,CUST0588,Pooja,Bag,Fashion,5,556
7834,29-04-2023,CUST0987,Amit,Headphones,Electronics,4,1749
7835,29-04-2023,CUST0840,Divya,Bag,Fashion,5,1926
7836,29-04-2023,CUST0345,Karan,Shoes,Fashion,2,1890
7837,29-04-2023,CUST0814,Priya,Headphones,Electronics,4,3917
7838,29-04-2023,CUST0964,Vivek,Headphones,Electronics,5,3453
7839,29-04-2023,CUST0801,Sneha,Laptop,Electronics,1,135881
7840,29-04-2023,CUST0001,Divya,Headphones,Electronics,1,3216
7841,29-04-2023,CUST0147,Divya,Watch,Accessories,4,3779
7842,29-04-2023,CUST0287,Manish,Laptop,Electronics,4,98769
7843,29-04-2023,CUST0976,Raj,Headphones,Electronics,4,3755
7844,29-04-2023,CUST0654,Simran,Laptop,Electronics,1,123504
7845,29-04-2023,CUST0053,Rohit,Mobile,Electronics,5,11046
7846,29-04-2023,CUST0304,Manish,Laptop,Electronics,4,54909
7847,29-04-2023,CUST0069,Neha,T-shirt,Fashion,1,566
7848,29-04-2023,CUST0361,Suresh,Watch,Accessories,4,3665
7849,29-04-2023,CUST0602,Divya,Shoes,Fashion,4,2423
7850,29-04-2023,CUST0958,Manish,T-shirt,Fashion,4,900
7851,29-04-2023,CUST0220,Neha,T-shirt,Fashion,1,354
7852,29-04-2023,CUST0962,Raj,T-shirt,Fashion,5,452
7853,29-04-2023,CUST0704,Aditya,Headphones,Electronics,1,3115
7854,29-04-2023,CUST0966,Karan,Laptop,Electronics,1,146378
7855,29-04-2023,CUST0575,Suresh,Laptop,Electronics,4,50352
7856,29-04-2023,CUST0585,Manish,Bag,Fashion,3,665
7857,30-04-2023,CUST0161,Divya,Headphones,Electronics,3,3515
7858,30-04-2023,CUST0681,Vivek,Watch,Accessories,3,2531
7859,30-04-2023,CUST0089,Pooja,Headphones,Electronics,1,3561
7860,30-04-2023,CUST0688,Divya,Headphones,Electronics,4,1230
7861,30-04-2023,CUST0781,Sneha,Headphones,Electronics,3,2115
7862,30-04-2023,CUST0585,Manish,Watch,Accessories,2,2392
7863,30-04-2023,CUST0757,Aditya,Bag,Fashion,2,1573
7864,30-04-2023,CUST0589,Niharika,Watch,Accessories,2,1606
7865,30-04-2023,CUST0159,Rohit,Mobile,Electronics,5,41419
7866,30-04-2023,CUST0489,Anjali,Bag,Fashion,4,1979
7867,30-04-2023,CUST0971,Vivek,Mobile,Electronics,1,82002
7868,30-04-2023,CUST0324,Suresh,Mobile,Electronics,1,41028
7869,30-04-2023,CUST0610,Niharika,Mobile,Electronics,4,57953
7870,30-04-2023,CUST0381,Niharika,Laptop,Electronics,5,97965
7871,30-04-2023,CUST0102,Karan,T-shirt,Fashion,4,444
7872,30-04-2023,CUST0494,Sakshi,T-shirt,Fashion,5,1039
7873,30-04-2023,CUST0644,Aditya,Mobile,Electronics,3,34689
7874,30-04-2023,CUST0614,Pooja,Mobile,Electronics,3,77982
7875,30-04-2023,CUST0019,Divya,Shoes,Fashion,5,2098
7876,30-04-2023,CUST0454,Manish,T-shirt,Fashion,4,423
7877,30-04-2023,CUST0482,Rahul,Shoes,Fashion,3,885
7878,30-04-2023,CUST0594,Priya,Bag,Fashion,4,546
7879,30-04-2023,CUST0397,Amit,Shoes,Fashion,3,1743
7880,30-04-2023,CUST0279,Neha,Headphones,Electronics,4,2372
7881,01-05-2023,CUST0851,Sakshi,Laptop,Electronics,4,127754
7882,01-05-2023,CUST0365,Divya,Bag,Fashion,2,1653
7883,01-05-2023,CUST0331,Anjali,Watch,Accessories,5,3505
7884,01-05-2023,CUST0641,Amit,T-shirt,Fashion,1,1103
7885,01-05-2023,CUST0344,Anjali,Mobile,Electronics,5,65871
7886,01-05-2023,CUST0822,Divya,Bag,Fashion,4,1786
7887,01-05-2023,CUST0455,Rahul,Mobile,Electronics,4,41351
7888,01-05-2023,CUST0601,Rohit,Watch,Accessories,5,4849
7889,01-05-2023,CUST0725,Divya,Bag,Fashion,4,1213
7890,01-05-2023,CUST0655,Rahul,T-shirt,Fashion,3,345
7891,01-05-2023,CUST0065,Simran,Bag,Fashion,4,1691
7892,01-05-2023,CUST0076,Aditya,Mobile,Electronics,5,25804
7893,01-05-2023,CUST0711,Sneha,Mobile,Electronics,5,55101
7894,01-05-2023,CUST0143,Arjun,Headphones,Electronics,5,3571
7895,01-05-2023,CUST0917,Pooja,Shoes,Fashion,2,1339
7896,01-05-2023,CUST0915,Pooja,Bag,Fashion,2,586
7897,01-05-2023,CUST0828,Sneha,Mobile,Electronics,2,54700
7898,01-05-2023,CUST0605,Raj,Laptop,Electronics,2,117576
7899,01-05-2023,CUST0473,Amit,T-shirt,Fashion,2,321
7900,01-05-2023,CUST0417,Divya,Laptop,Electronics,2,56127
7901,01-05-2023,CUST0305,Neha,Watch,Accessories,2,2973
7902,01-05-2023,CUST0736,Raj,Bag,Fashion,5,731
7903,01-05-2023,CUST0497,Raj,Headphones,Electronics,1,985
7904,01-05-2023,CUST0291,Simran,T-shirt,Fashion,2,625
7905,02-05-2023,CUST0940,Arjun,Headphones,Electronics,5,2006
7906,02-05-2023,CUST0102,Riya,Shoes,Fashion,1,1196
7907,02-05-2023,CUST0986,Raj,Mobile,Electronics,2,52464
7908,02-05-2023,CUST0267,Aditya,T-shirt,Fashion,1,702
7909,02-05-2023,CUST0867,Raj,Watch,Accessories,1,5034
7910,02-05-2023,CUST0968,Arjun,Bag,Fashion,3,1940
7911,02-05-2023,CUST0622,Vivek,Shoes,Fashion,4,2025
7912,02-05-2023,CUST0974,Pooja,Shoes,Fashion,3,1888
7913,02-05-2023,CUST0842,Rohit,Headphones,Electronics,1,1755
7914,02-05-2023,CUST0962,Pooja,Shoes,Fashion,5,1354
7915,02-05-2023,CUST0942,Arjun,T-shirt,Fashion,2,1032
7916,02-05-2023,CUST0777,Amit,Headphones,Electronics,4,1840
7917,02-05-2023,CUST0003,Suresh,Shoes,Fashion,2,1596
7918,02-05-2023,CUST0085,Aditya,Bag,Fashion,5,1706
7919,02-05-2023,CUST0794,Rahul,Watch,Accessories,4,5639
7920,02-05-2023,CUST0328,Aditya,Bag,Fashion,3,1400
7921,02-05-2023,CUST0816,Sneha,Laptop,Electronics,1,144123
7922,02-05-2023,CUST0450,Rohit,T-shirt,Fashion,5,781
7923,02-05-2023,CUST0454,Priya,Watch,Accessories,1,3536
7924,02-05-2023,CUST0924,Pooja,Watch,Accessories,1,2786
7925,02-05-2023,CUST0629,Anjali,Headphones,Electronics,2,1997
7926,02-05-2023,CUST0221,Divya,Mobile,Electronics,5,15560
7927,02-05-2023,CUST0154,Anjali,Headphones,Electronics,1,1365
7928,02-05-2023,CUST0665,Anjali,T-shirt,Fashion,3,519
7929,03-05-2023,CUST0012,Amit,T-shirt,Fashion,4,857
7930,03-05-2023,CUST0133,Suresh,Headphones,Electronics,5,1571
7931,03-05-2023,CUST0994,Pooja,Mobile,Electronics,2,48082
7932,03-05-2023,CUST0304,Priya,Bag,Fashion,5,908
7933,03-05-2023,CUST0293,Anjali,Headphones,Electronics,2,1270
7934,03-05-2023,CUST0975,Raj,T-shirt,Fashion,4,646
7935,03-05-2023,CUST0300,Sneha,Mobile,Electronics,3,50397
7936,03-05-2023,CUST0740,Simran,T-shirt,Fashion,1,360
7937,03-05-2023,CUST0783,Priya,Mobile,Electronics,5,35247
7938,03-05-2023,CUST0043,Neha,Mobile,Electronics,2,29943
7939,03-05-2023,CUST0944,Vivek,Headphones,Electronics,4,3396
7940,03-05-2023,CUST0343,Niharika,Headphones,Electronics,1,1826
7941,03-05-2023,CUST0326,Suresh,Headphones,Electronics,4,3884
7942,03-05-2023,CUST0814,Divya,Mobile,Electronics,3,62385
7943,03-05-2023,CUST0498,Raj,Mobile,Electronics,1,22631
7944,03-05-2023,CUST0364,Priya,T-shirt,Fashion,1,748
7945,03-05-2023,CUST0891,Aditya,Watch,Accessories,1,3879
7946,03-05-2023,CUST0427,Aditya,Headphones,Electronics,2,3111
7947,03-05-2023,CUST0021,Pooja,Laptop,Electronics,1,70802
7948,03-05-2023,CUST0407,Rahul,T-shirt,Fashion,4,1076
7949,03-05-2023,CUST0619,Anjali,T-shirt,Fashion,2,633
7950,03-05-2023,CUST0336,Simran,Shoes,Fashion,1,2203
7951,03-05-2023,CUST0815,Priya,Headphones,Electronics,4,1457
7952,03-05-2023,CUST0117,Sneha,Bag,Fashion,4,953
7953,04-05-2023,CUST0124,Pooja,T-shirt,Fashion,5,972
7954,04-05-2023,CUST0399,Raj,Shoes,Fashion,4,1540
7955,04-05-2023,CUST0793,Sakshi,Laptop,Electronics,3,135977
7956,04-05-2023,CUST0804,Priya,Laptop,Electronics,1,80024
7957,04-05-2023,CUST0715,Anjali,Bag,Fashion,1,832
7958,04-05-2023,CUST0051,Pooja,Headphones,Electronics,1,3157
7959,04-05-2023,CUST0783,Riya,Mobile,Electronics,4,19635
7960,04-05-2023,CUST0324,Suresh,Shoes,Fashion,4,2432
7961,04-05-2023,CUST0789,Sneha,Mobile,Electronics,1,19940
7962,04-05-2023,CUST0141,Manish,Laptop,Electronics,2,75169
7963,04-05-2023,CUST0470,Anjali,Laptop,Electronics,2,118647
7964,04-05-2023,CUST0787,Aditya,Watch,Accessories,3,4671
7965,04-05-2023,CUST0802,Sakshi,Watch,Accessories,5,5740
7966,04-05-2023,CUST0334,Simran,Bag,Fashion,3,1533
7967,04-05-2023,CUST0893,Arjun,Watch,Accessories,1,3506
7968,04-05-2023,CUST0964,Raj,Watch,Accessories,1,3286
7969,04-05-2023,CUST0373,Sakshi,Bag,Fashion,1,1909
7970,04-05-2023,CUST0564,Riya,T-shirt,Fashion,5,1038
7971,04-05-2023,CUST0494,Aditya,Watch,Accessories,4,2409
7972,04-05-2023,CUST0539,Rohit,T-shirt,Fashion,5,1060
7973,04-05-2023,CUST0669,Karan,T-shirt,Fashion,3,794
7974,04-05-2023,CUST0751,Raj,Headphones,Electronics,4,2316
7975,04-05-2023,CUST0156,Arjun,T-shirt,Fashion,4,468
7976,04-05-2023,CUST0291,Karan,T-shirt,Fashion,3,941
7977,05-05-2023,CUST0648,Rohit,Watch,Accessories,4,2030
7978,05-05-2023,CUST0144,Niharika,T-shirt,Fashion,2,635
7979,05-05-2023,CUST0106,Rahul,Mobile,Electronics,3,38394
7980,05-05-2023,CUST0420,Karan,Bag,Fashion,3,1012
7981,05-05-2023,CUST0670,Karan,Watch,Accessories,2,3677
7982,05-05-2023,CUST0658,Vivek,Bag,Fashion,5,1507
7983,05-05-2023,CUST0002,Niharika,Shoes,Fashion,5,2362
7984,05-05-2023,CUST0945,Rahul,Watch,Accessories,5,3037
7985,05-05-2023,CUST0589,Riya,T-shirt,Fashion,4,549
7986,05-05-2023,CUST0644,Divya,Mobile,Electronics,2,12781
7987,05-05-2023,CUST0090,Simran,Bag,Fashion,3,1446
7988,05-05-2023,CUST0345,Rohit,Watch,Accessories,3,2798
7989,05-05-2023,CUST0350,Riya,Mobile,Electronics,3,64249
7990,05-05-2023,CUST0459,Simran,Bag,Fashion,4,963
7991,05-05-2023,CUST0263,Neha,Shoes,Fashion,4,940
7992,05-05-2023,CUST0351,Rahul,Laptop,Electronics,5,144367
7993,05-05-2023,CUST0108,Pooja,Shoes,Fashion,4,2079
7994,05-05-2023,CUST0586,Pooja,Laptop,Electronics,5,40881
7995,05-05-2023,CUST0039,Neha,Headphones,Electronics,5,2647
7996,05-05-2023,CUST0909,Anjali,Laptop,Electronics,3,144903
7997,05-05-2023,CUST0159,Riya,Headphones,Electronics,4,2775
7998,05-05-2023,CUST0583,Anjali,Watch,Accessories,5,5768
7999,05-05-2023,CUST0959,Pooja,Headphones,Electronics,2,1272
8000,05-05-2023,CUST0312,Priya,Mobile,Electronics,2,49931
8001,06-05-2023,CUST0241,Vivek,Headphones,Electronics,4,3764
8002,06-05-2023,CUST0938,Neha,Mobile,Electronics,3,32966
8003,06-05-2023,CUST0445,Divya,Bag,Fashion,3,1515
8004,06-05-2023,CUST0298,Divya,Bag,Fashion,5,1580
8005,06-05-2023,CUST0952,Rahul,Laptop,Electronics,4,97841
8006,06-05-2023,CUST0036,Sakshi,Laptop,Electronics,2,105125
8007,06-05-2023,CUST0084,Amit,Laptop,Electronics,5,107752
8008,06-05-2023,CUST0452,Anjali,Headphones,Electronics,5,1788
8009,06-05-2023,CUST0886,Arjun,Laptop,Electronics,1,144005
8010,06-05-2023,CUST0775,Sneha,Headphones,Electronics,4,3408
8011,06-05-2023,CUST0822,Neha,Headphones,Electronics,5,3275
8012,06-05-2023,CUST0385,Suresh,T-shirt,Fashion,2,718
8013,06-05-2023,CUST0172,Priya,T-shirt,Fashion,1,646
8014,06-05-2023,CUST0376,Neha,Headphones,Electronics,2,3302
8015,06-05-2023,CUST0685,Sneha,Bag,Fashion,3,1213
8016,06-05-2023,CUST0362,Manish,Mobile,Electronics,1,11929
8017,06-05-2023,CUST0559,Karan,Watch,Accessories,1,4048
8018,06-05-2023,CUST0891,Sakshi,Shoes,Fashion,5,1538
8019,06-05-2023,CUST0141,Priya,T-shirt,Fashion,3,411
8020,06-05-2023,CUST0887,Anjali,Headphones,Electronics,5,1514
8021,06-05-2023,CUST0918,Divya,Shoes,Fashion,4,2201
8022,06-05-2023,CUST0118,Neha,T-shirt,Fashion,2,1176
8023,06-05-2023,CUST0277,Priya,Watch,Accessories,2,2881
8024,06-05-2023,CUST0726,Riya,Mobile,Electronics,5,45895
8025,07-05-2023,CUST0220,Simran,Headphones,Electronics,2,1612
8026,07-05-2023,CUST0905,Sakshi,Watch,Accessories,2,4511
8027,07-05-2023,CUST0026,Rohit,Bag,Fashion,4,1708
8028,07-05-2023,CUST0521,Anjali,T-shirt,Fashion,3,353
8029,07-05-2023,CUST0783,Vivek,Headphones,Electronics,1,836
8030,07-05-2023,CUST0010,Priya,Shoes,Fashion,5,1812
8031,07-05-2023,CUST0984,Simran,Bag,Fashion,5,1793
8032,07-05-2023,CUST0378,Rohit,Bag,Fashion,4,1362
8033,07-05-2023,CUST0633,Sneha,Laptop,Electronics,4,129595
8034,07-05-2023,CUST0637,Neha,Mobile,Electronics,1,80883
8035,07-05-2023,CUST0682,Aditya,Bag,Fashion,3,1951
8036,07-05-2023,CUST0584,Raj,T-shirt,Fashion,5,1169
8037,07-05-2023,CUST0152,Simran,Mobile,Electronics,4,34274
8038,07-05-2023,CUST0720,Sneha,Headphones,Electronics,5,1609
8039,07-05-2023,CUST0049,Neha,Laptop,Electronics,2,67648
8040,07-05-2023,CUST0154,Anjali,Watch,Accessories,5,5618
8041,07-05-2023,CUST0859,Pooja,Mobile,Electronics,3,27910
8042,07-05-2023,CUST0293,Raj,Shoes,Fashion,3,2271
8043,07-05-2023,CUST0580,Manish,T-shirt,Fashion,5,1095
8044,07-05-2023,CUST0050,Anjali,Shoes,Fashion,2,1295
8045,07-05-2023,CUST0664,Manish,Mobile,Electronics,3,88723
8046,07-05-2023,CUST0531,Arjun,Laptop,Electronics,4,40424
8047,07-05-2023,CUST0612,Aditya,Watch,Accessories,5,4247
8048,07-05-2023,CUST0060,Arjun,Watch,Accessories,2,3565
8049,08-05-2023,CUST0167,Vivek,Shoes,Fashion,4,2268
8050,08-05-2023,CUST0202,Amit,Headphones,Electronics,5,3474
8051,08-05-2023,CUST0857,Riya,Headphones,Electronics,2,3910
8052,08-05-2023,CUST0146,Riya,Laptop,Electronics,4,51992
8053,08-05-2023,CUST0915,Anjali,Watch,Accessories,3,2733
8054,08-05-2023,CUST0676,Anjali,Shoes,Fashion,5,1010
8055,08-05-2023,CUST0970,Neha,Shoes,Fashion,5,1364
8056,08-05-2023,CUST0993,Riya,Shoes,Fashion,3,1771
8057,08-05-2023,CUST0439,Divya,Mobile,Electronics,1,11304
8058,08-05-2023,CUST0242,Sakshi,Laptop,Electronics,4,89284
8059,08-05-2023,CUST0581,Manish,Headphones,Electronics,3,1248
8060,08-05-2023,CUST0687,Riya,Headphones,Electronics,5,3111
8061,08-05-2023,CUST0561,Sakshi,Mobile,Electronics,4,20022
8062,08-05-2023,CUST0483,Neha,T-shirt,Fashion,4,410
8063,08-05-2023,CUST0108,Simran,Mobile,Electronics,1,87354
8064,08-05-2023,CUST0226,Riya,Laptop,Electronics,5,73617
8065,08-05-2023,CUST0673,Arjun,Shoes,Fashion,2,2061
8066,08-05-2023,CUST0631,Amit,Mobile,Electronics,1,79498
8067,08-05-2023,CUST0661,Manish,Shoes,Fashion,1,2280
8068,08-05-2023,CUST0977,Aditya,Laptop,Electronics,2,110390
8069,08-05-2023,CUST0662,Anjali,Bag,Fashion,2,1360
8070,08-05-2023,CUST0432,Raj,Laptop,Electronics,1,108480
8071,08-05-2023,CUST0805,Neha,Watch,Accessories,4,4744
8072,08-05-2023,CUST0655,Neha,Shoes,Fashion,3,992
8073,09-05-2023,CUST0419,Pooja,Headphones,Electronics,3,1314
8074,09-05-2023,CUST0988,Aditya,Mobile,Electronics,1,74277
8075,09-05-2023,CUST0455,Neha,Bag,Fashion,4,1467
8076,09-05-2023,CUST0160,Neha,Laptop,Electronics,2,139895
8077,09-05-2023,CUST0523,Rohit,Shoes,Fashion,1,2232
8078,09-05-2023,CUST0650,Priya,Bag,Fashion,5,583
8079,09-05-2023,CUST0969,Aditya,T-shirt,Fashion,4,970
8080,09-05-2023,CUST0590,Simran,Watch,Accessories,5,3627
8081,09-05-2023,CUST0077,Arjun,T-shirt,Fashion,5,877
8082,09-05-2023,CUST0509,Simran,Laptop,Electronics,1,71952
8083,09-05-2023,CUST0441,Amit,T-shirt,Fashion,4,821
8084,09-05-2023,CUST0254,Priya,T-shirt,Fashion,5,498
8085,09-05-2023,CUST0921,Manish,Watch,Accessories,4,5829
8086,09-05-2023,CUST0770,Niharika,Watch,Accessories,3,3342
8087,09-05-2023,CUST0320,Amit,Watch,Accessories,5,3791
8088,09-05-2023,CUST0803,Karan,Bag,Fashion,5,1916
8089,09-05-2023,CUST0263,Priya,Watch,Accessories,4,3089
8090,09-05-2023,CUST0597,Aditya,T-shirt,Fashion,3,745
8091,09-05-2023,CUST0658,Rahul,Headphones,Electronics,5,3696
8092,09-05-2023,CUST0835,Sakshi,Headphones,Electronics,1,1192
8093,09-05-2023,CUST0554,Manish,Watch,Accessories,4,1508
8094,09-05-2023,CUST0374,Manish,Bag,Fashion,4,1112
8095,09-05-2023,CUST0637,Pooja,Mobile,Electronics,5,40615
8096,09-05-2023,CUST0167,Simran,Shoes,Fashion,3,1606
8097,10-05-2023,CUST0937,Anjali,Laptop,Electronics,5,147210
8098,10-05-2023,CUST0753,Neha,Bag,Fashion,2,1676
8099,10-05-2023,CUST0459,Aditya,Mobile,Electronics,5,18301
8100,10-05-2023,CUST0999,Divya,Laptop,Electronics,2,126849
8101,10-05-2023,CUST0280,Rohit,Mobile,Electronics,1,83993
8102,10-05-2023,CUST0700,Priya,Mobile,Electronics,4,81028
8103,10-05-2023,CUST0302,Sneha,Headphones,Electronics,4,2831
8104,10-05-2023,CUST0531,Amit,Shoes,Fashion,3,1775
8105,10-05-2023,CUST0580,Niharika,Mobile,Electronics,5,73058
8106,10-05-2023,CUST0218,Suresh,Watch,Accessories,1,2454
8107,10-05-2023,CUST0102,Simran,Laptop,Electronics,2,104926
8108,10-05-2023,CUST0554,Sneha,Bag,Fashion,3,1406
8109,10-05-2023,CUST0288,Neha,Headphones,Electronics,1,2469
8110,10-05-2023,CUST0167,Sakshi,Laptop,Electronics,1,147845
8111,10-05-2023,CUST0621,Manish,Watch,Accessories,2,3074
8112,10-05-2023,CUST0036,Karan,Watch,Accessories,2,3723
8113,10-05-2023,CUST0744,Sakshi,Mobile,Electronics,4,65820
8114,10-05-2023,CUST0741,Raj,Watch,Accessories,5,5331
8115,10-05-2023,CUST0353,Amit,Shoes,Fashion,3,2376
8116,10-05-2023,CUST0676,Anjali,Watch,Accessories,5,4755
8117,10-05-2023,CUST0899,Priya,Mobile,Electronics,3,43826
8118,10-05-2023,CUST0073,Simran,Laptop,Electronics,1,140261
8119,10-05-2023,CUST0648,Manish,Watch,Accessories,2,4647
8120,10-05-2023,CUST0353,Raj,Headphones,Electronics,2,3319
8121,11-05-2023,CUST0891,Karan,Bag,Fashion,1,1022
8122,11-05-2023,CUST0070,Suresh,Headphones,Electronics,1,3727
8123,11-05-2023,CUST0425,Sakshi,Headphones,Electronics,3,3121
8124,11-05-2023,CUST0999,Rahul,Laptop,Electronics,1,121434
8125,11-05-2023,CUST0708,Simran,T-shirt,Fashion,3,353
8126,11-05-2023,CUST0781,Anjali,Bag,Fashion,5,1578
8127,11-05-2023,CUST0561,Priya,Headphones,Electronics,2,1687
8128,11-05-2023,CUST0828,Rohit,Headphones,Electronics,2,1544
8129,11-05-2023,CUST0642,Anjali,T-shirt,Fashion,2,576
8130,11-05-2023,CUST0956,Manish,Laptop,Electronics,5,76282
8131,11-05-2023,CUST0517,Suresh,Bag,Fashion,5,1382
8132,11-05-2023,CUST0428,Karan,Headphones,Electronics,4,2241
8133,11-05-2023,CUST0539,Anjali,Mobile,Electronics,3,86407
8134,11-05-2023,CUST0160,Priya,Laptop,Electronics,3,119072
8135,11-05-2023,CUST0149,Karan,Bag,Fashion,4,1069
8136,11-05-2023,CUST0776,Arjun,Headphones,Electronics,2,975
8137,11-05-2023,CUST0230,Anjali,Headphones,Electronics,3,1365
8138,11-05-2023,CUST0712,Raj,T-shirt,Fashion,3,445
8139,11-05-2023,CUST0562,Simran,Bag,Fashion,2,1270
8140,11-05-2023,CUST0067,Vivek,Mobile,Electronics,1,40359
8141,11-05-2023,CUST0812,Niharika,Laptop,Electronics,1,93509
8142,11-05-2023,CUST0381,Karan,Watch,Accessories,4,2894
8143,11-05-2023,CUST0058,Suresh,Shoes,Fashion,5,1690
8144,11-05-2023,CUST0259,Karan,Mobile,Electronics,3,26263
8145,12-05-2023,CUST0342,Rohit,Watch,Accessories,3,2720
8146,12-05-2023,CUST0838,Neha,Mobile,Electronics,4,60099
8147,12-05-2023,CUST0130,Aditya,Bag,Fashion,4,1084
8148,12-05-2023,CUST0727,Suresh,Watch,Accessories,3,4362
8149,12-05-2023,CUST0172,Vivek,Bag,Fashion,2,1807
8150,12-05-2023,CUST0770,Pooja,Watch,Accessories,2,3849
8151,12-05-2023,CUST0614,Manish,Mobile,Electronics,5,29575
8152,12-05-2023,CUST0209,Niharika,T-shirt,Fashion,3,1027
